Date,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,RH2M
2011-06-01,33.95,0.16,7.74,4.13,16.66
2011-06-02,34.12,0.0,7.31,3.3,21.18
2011-06-03,34.35,1.08,7.73,2.23,22.76
2011-06-04,34.88,0.04,7.57,2.31,23.23
2011-06-05,35.19,0.02,7.87,2.82,14.26
2011-06-06,34.64,0.18,7.7,2.72,17.07
2011-06-07,35.66,0.06,7.74,2.78,13.09
2011-06-08,35.29,0.0,7.68,3.53,23.64
2011-06-09,34.08,3.69,7.12,3.97,31.29
2011-06-10,34.79,0.6,7.08,3.8,32.41
2011-06-11,34.11,1.37,7.35,4.54,32.3
2011-06-12,32.24,1.86,7.3,5.43,45.45
2011-06-13,33.77,0.04,7.29,3.33,38.91
2011-06-14,33.81,0.0,7.31,2.92,32.95
2011-06-15,34.78,0.0,7.34,3.02,27.56
2011-06-16,36.04,0.75,7.29,2.05,24.25
2011-06-17,33.84,1.29,6.74,4.87,38.89
2011-06-18,32.98,0.02,7.21,4.43,44.13
2011-06-19,33.53,0.69,6.68,3.62,40.91
2011-06-20,33.6,0.23,7.3,3.53,34.8
2011-06-21,32.79,0.09,7.45,2.8,24.28
2011-06-22,32.35,1.02,7.11,3.87,41.62
2011-06-23,32.53,2.07,6.42,3.75,36.0
2011-06-24,33.19,0.79,6.91,3.51,36.37
2011-06-25,32.65,2.49,6.9,3.78,37.44
2011-06-26,31.53,0.52,6.55,3.56,40.44
2011-06-27,32.7,1.58,6.14,5.04,38.33
2011-06-28,32.86,0.2,6.73,4.51,38.18
2011-06-29,31.64,2.73,7.47,5.48,40.45
2011-06-30,31.51,0.55,7.03,3.18,38.78
2011-07-01,33.21,0.43,7.0,2.96,32.99
2011-07-02,33.44,0.0,7.29,3.03,23.43
2011-07-03,32.26,1.64,7.4,2.98,24.12
2011-07-04,32.51,2.95,6.04,2.37,36.99
2011-07-05,33.96,1.02,7.11,3.0,31.3
2011-07-06,32.73,0.02,7.64,2.92,27.83
2011-07-07,32.31,1.6,6.82,5.07,37.81
2011-07-08,32.23,2.03,5.41,3.92,39.51
2011-07-09,32.07,0.09,6.85,2.0,38.17
2011-07-10,32.5,0.0,7.58,3.67,30.58
2011-07-11,31.22,0.47,6.89,5.52,41.18
2011-07-12,32.06,1.11,7.03,3.68,38.68
2011-07-13,32.99,0.18,6.91,4.01,35.15
2011-07-14,32.85,1.16,7.0,4.27,36.52
2011-07-15,31.42,1.04,4.72,4.87,45.99
2011-07-16,31.97,2.06,6.05,3.45,41.44
2011-07-17,31.94,1.6,6.36,4.85,38.69
2011-07-18,32.66,1.01,6.94,4.42,37.78
2011-07-19,33.78,0.4,7.11,4.99,38.51
2011-07-20,31.05,1.12,7.17,6.62,49.41
2011-07-21,30.74,0.57,6.75,5.2,50.99
2011-07-22,31.57,1.41,6.94,5.59,42.01
2011-07-23,32.18,1.8,6.9,6.12,43.63
2011-07-24,32.31,0.6,7.17,5.18,43.72
2011-07-25,30.62,6.53,6.52,6.17,49.71
2011-07-26,30.46,3.52,7.29,3.87,48.45
2011-07-27,31.13,4.34,7.2,3.81,46.5
2011-07-28,29.93,12.51,6.69,3.82,56.22
2011-07-29,29.44,6.87,6.36,2.83,60.23
2011-07-30,29.33,0.47,6.12,2.06,56.22
2011-07-31,30.05,0.56,5.1,3.0,50.72
2011-08-01,32.02,0.12,6.57,3.71,44.15
2011-08-02,33.11,0.41,6.43,3.07,40.3
2011-08-03,31.42,0.56,6.19,4.54,50.71
2011-08-04,31.46,2.12,6.8,3.34,50.36
2011-08-05,31.52,2.85,6.73,5.29,50.25
2011-08-06,30.06,1.49,6.68,4.07,54.85
2011-08-07,31.18,2.48,6.69,2.54,45.63
2011-08-08,29.73,3.04,5.84,4.79,51.22
2011-08-09,30.54,0.98,5.38,4.64,50.72
2011-08-10,31.58,0.82,6.73,5.2,46.54
2011-08-11,31.09,1.9,7.2,6.43,50.82
2011-08-12,28.22,2.2,5.46,7.34,65.43
2011-08-13,29.33,0.46,6.76,3.83,56.74
2011-08-14,28.79,4.45,5.71,4.25,57.52
2011-08-15,27.15,5.61,5.96,2.39,66.02
2011-08-16,27.69,5.91,5.59,2.3,64.38
2011-08-17,27.94,7.1,5.06,2.18,60.43
2011-08-18,27.26,12.62,5.88,3.36,62.87
2011-08-19,26.61,5.38,7.17,5.13,66.88
2011-08-20,28.17,1.54,5.98,3.24,57.91
2011-08-21,29.95,0.84,7.02,2.89,50.21
2011-08-22,30.29,0.42,7.25,3.88,52.54
2011-08-23,27.95,3.18,3.2,5.55,65.37
2011-08-24,28.78,0.34,6.97,2.67,58.91
2011-08-25,28.89,7.93,7.11,3.15,55.93
2011-08-26,29.74,5.43,6.96,3.23,54.4
2011-08-27,28.24,11.4,4.26,4.01,64.48
2011-08-28,29.62,3.37,5.96,2.99,54.32
2011-08-29,30.01,1.23,6.91,3.34,50.61
2011-08-30,30.62,0.84,6.3,3.0,47.73
2011-08-31,29.82,0.73,6.53,4.13,54.73
2011-09-01,30.12,1.3,7.13,3.41,50.27
2011-09-02,30.69,0.64,6.94,3.42,48.49
2011-09-03,30.34,2.62,7.03,4.39,53.79
2011-09-04,28.91,5.42,6.65,5.56,61.94
2011-09-05,27.93,2.87,6.64,4.35,64.15
2011-09-06,29.39,3.19,6.96,3.0,56.3
2011-09-07,29.09,2.88,7.11,3.34,51.12
2011-09-08,29.43,0.51,6.53,3.05,51.26
2011-09-09,29.24,1.37,6.55,2.98,54.47
2011-09-10,29.59,0.77,6.96,2.57,47.95
2011-09-11,30.78,0.36,6.88,2.59,42.61
2011-09-12,31.0,1.17,7.4,2.87,42.41
2011-09-13,29.3,2.05,6.87,4.23,55.69
2011-09-14,29.05,4.15,6.31,3.18,54.77
2011-09-15,27.84,3.34,5.68,4.03,61.52
2011-09-16,28.06,3.11,6.5,3.22,61.27
2011-09-17,29.08,1.09,5.94,3.25,56.44
2011-09-18,29.79,0.58,6.78,2.42,50.83
2011-09-19,30.14,0.7,6.56,2.64,49.0
2011-09-20,30.63,0.0,6.8,3.07,47.11
2011-09-21,30.96,0.0,6.79,3.44,46.81
2011-09-22,30.41,0.4,6.83,2.76,52.0
2011-09-23,30.47,0.05,5.79,3.51,48.23
2011-09-24,30.5,0.03,7.16,3.27,44.29
2011-09-25,30.89,0.13,6.84,1.72,34.07
2011-09-26,31.35,0.11,6.43,3.44,42.56
2011-09-27,30.25,0.06,6.23,2.6,43.42
2011-09-28,29.46,0.0,6.78,3.75,30.58
2011-09-29,29.55,0.09,6.94,3.28,31.2
2011-09-30,29.84,0.0,7.12,3.88,37.16
2011-10-01,29.16,0.0,7.01,4.38,21.05
2011-10-02,29.89,0.07,6.23,3.14,32.68
2011-10-03,30.79,0.22,6.71,2.33,38.89
2011-10-04,30.78,0.04,6.65,2.7,32.02
2011-10-05,30.65,2.15,6.53,2.71,42.94
2011-10-06,28.16,0.7,3.2,3.7,52.91
2011-10-07,30.19,0.05,5.82,3.3,39.52
2011-10-08,30.29,0.61,6.23,3.76,40.48
2011-10-09,30.46,1.39,6.39,3.1,45.53
2011-10-10,29.96,0.07,6.54,3.77,39.16
2011-10-11,28.56,0.17,6.31,4.88,28.48
2011-10-12,27.89,0.81,6.2,5.14,29.27
2011-10-13,27.86,0.0,6.25,5.33,26.32
2011-10-14,27.86,0.0,6.3,4.93,25.05
2011-10-15,28.06,0.0,5.92,4.81,22.76
2011-10-16,28.17,0.0,6.11,4.07,23.96
2011-10-17,29.08,0.0,6.5,3.74,22.38
2011-10-18,28.42,0.0,6.23,4.56,24.57
2011-10-19,28.14,0.0,6.25,5.04,23.47
2011-10-20,28.59,0.0,5.9,6.67,21.54
2011-10-21,28.16,0.0,6.12,6.14,23.94
2011-10-22,27.92,0.0,6.02,5.86,22.6
2011-10-23,26.72,0.0,5.98,4.72,22.83
2011-10-24,25.34,0.0,6.28,4.22,20.9
2011-10-25,25.83,0.0,6.51,3.71,20.84
2011-10-26,25.88,0.0,6.72,4.15,17.12
2011-10-27,25.98,0.0,6.29,4.43,20.44
2011-10-28,26.21,0.0,6.18,4.56,21.21
2011-10-29,26.64,0.0,5.96,5.43,23.23
2011-10-30,26.74,0.0,6.39,5.06,24.49
2011-10-31,25.55,0.0,6.11,4.64,24.54
2011-11-01,24.78,0.0,6.52,4.52,22.08
2011-11-02,24.04,0.0,6.46,4.27,18.51
2011-11-03,24.29,0.0,6.37,3.8,18.49
2011-11-04,24.51,0.0,6.33,3.82,18.22
2011-11-05,24.77,0.0,6.31,3.78,18.44
2011-11-06,24.49,0.0,6.32,4.49,17.11
2011-11-07,24.64,0.0,6.18,4.58,17.73
2011-11-08,24.91,0.0,6.08,5.07,18.89
2011-11-09,23.93,0.0,5.81,4.55,17.96
2011-11-10,23.19,0.0,6.17,3.89,17.08
2011-11-11,22.9,0.0,6.19,3.95,16.38
2011-11-12,22.62,0.0,6.07,4.19,15.17
2011-11-13,22.48,0.0,6.11,4.64,15.94
2011-11-14,21.7,0.0,6.14,5.47,17.45
2011-11-15,20.52,0.0,6.33,5.0,19.75
2011-11-16,21.01,0.0,5.96,4.44,23.16
2011-11-17,22.96,0.0,5.94,4.46,23.76
2011-11-18,23.94,0.0,5.9,4.82,21.21
2011-11-19,23.76,0.0,5.97,4.54,21.08
2011-11-20,22.7,0.0,5.85,5.7,19.47
2011-11-21,21.45,0.0,5.7,5.43,21.8
2011-11-22,20.78,0.0,5.79,4.97,21.24
2011-11-23,20.23,0.0,5.9,4.83,20.41
2011-11-24,19.42,0.0,5.78,4.81,17.49
2011-11-25,18.9,0.0,5.63,4.96,17.39
2011-11-26,18.9,0.0,5.84,4.76,17.28
2011-11-27,19.37,0.0,5.45,5.29,20.4
2011-11-28,18.99,0.0,5.36,6.12,22.65
2011-11-29,18.76,0.0,5.55,5.49,26.26
2011-11-30,18.75,0.0,5.71,5.34,26.15
2011-12-01,18.39,0.0,5.7,5.25,21.52
2011-12-02,18.42,0.0,5.36,5.19,25.29
2011-12-03,18.5,0.0,5.58,5.16,24.33
2011-12-04,18.73,0.0,5.38,5.8,23.35
2011-12-05,18.57,0.0,5.29,5.54,23.21
2011-12-06,18.62,0.0,5.29,5.07,19.55
2011-12-07,18.65,0.0,5.22,6.2,20.04
2011-12-08,18.29,0.0,5.33,6.07,20.37
2011-12-09,17.21,0.0,5.09,7.08,21.39
2011-12-10,17.4,0.0,5.05,6.98,28.71
2011-12-11,16.7,0.0,5.51,6.33,30.68
2011-12-12,15.69,0.0,5.79,5.59,26.33
2011-12-13,14.94,0.0,6.01,5.27,22.38
2011-12-14,14.92,0.0,5.72,4.78,18.86
2011-12-15,14.53,0.0,5.79,5.04,20.77
2011-12-16,14.74,0.0,5.32,5.52,25.89
2011-12-17,15.1,0.0,5.59,4.88,28.06
2011-12-18,15.43,0.0,5.58,4.0,26.12
2011-12-19,16.82,0.0,5.56,3.86,20.98
2011-12-20,17.79,0.0,5.55,4.39,17.6
2011-12-21,18.36,0.0,5.59,4.76,17.9
2011-12-22,18.02,0.0,5.62,5.84,21.23
2011-12-23,17.33,0.0,5.63,5.69,24.89
2011-12-24,16.49,0.0,5.73,5.83,22.28
2011-12-25,16.77,0.0,5.65,5.53,30.15
2011-12-26,17.43,0.0,5.49,5.58,29.64
2011-12-27,18.43,0.0,5.57,5.2,26.75
2011-12-28,19.7,0.0,5.68,4.26,24.13
2011-12-29,20.55,0.0,5.63,3.41,23.17
2011-12-30,20.2,0.0,5.67,4.29,22.01
2011-12-31,17.67,0.0,5.47,6.62,22.23
2012-01-01,16.81,0.0,5.47,5.9,26.55
2012-01-02,16.64,0.0,5.27,5.84,27.62
2012-01-03,16.46,0.0,5.39,6.11,28.57
2012-01-04,16.26,0.0,5.69,6.0,35.38
2012-01-05,15.53,0.0,5.78,5.96,32.22
2012-01-06,14.33,0.0,5.95,5.22,30.7
2012-01-07,14.23,0.0,6.17,4.64,29.65
2012-01-08,14.52,0.0,6.01,5.32,24.37
2012-01-09,14.58,0.0,5.75,4.97,23.0
2012-01-10,15.29,0.0,5.75,5.24,22.39
2012-01-11,14.12,0.0,5.87,5.94,23.36
2012-01-12,13.48,0.0,5.63,6.47,26.62
2012-01-13,13.31,0.0,5.62,6.53,28.5
2012-01-14,13.12,0.0,5.85,6.22,29.77
2012-01-15,13.41,0.0,6.11,5.17,27.58
2012-01-16,14.01,0.0,6.14,3.93,20.84
2012-01-17,16.38,0.0,5.97,3.03,15.79
2012-01-18,20.0,0.0,5.78,3.31,15.53
2012-01-19,21.74,0.0,5.68,2.85,21.57
2012-01-20,21.6,0.0,5.64,5.57,19.92
2012-01-21,20.75,0.0,5.2,5.66,18.45
2012-01-22,20.47,0.0,5.54,4.92,20.24
2012-01-23,20.47,0.0,5.77,4.14,16.31
2012-01-24,21.14,0.0,6.04,4.23,14.57
2012-01-25,21.78,0.0,6.11,4.82,15.66
2012-01-26,21.75,0.0,6.11,4.84,20.29
2012-01-27,21.81,0.0,6.07,4.21,16.79
2012-01-28,22.87,0.0,5.9,3.67,16.88
2012-01-29,23.98,0.0,6.04,2.99,16.47
2012-01-30,22.34,0.0,6.13,4.43,16.62
2012-01-31,20.48,0.0,6.17,5.42,17.89
2012-02-01,17.74,0.0,6.07,6.09,16.89
2012-02-02,18.57,0.0,6.18,4.37,15.07
2012-02-03,21.63,0.0,6.08,3.56,16.52
2012-02-04,23.55,0.0,6.25,3.49,15.96
2012-02-05,25.6,0.0,6.46,3.19,15.51
2012-02-06,22.88,0.0,6.43,6.01,16.61
2012-02-07,16.59,0.0,5.75,7.18,11.5
2012-02-08,17.59,0.0,6.04,5.24,11.47
2012-02-09,18.98,0.0,6.08,4.75,13.71
2012-02-10,20.19,0.0,6.23,5.05,13.36
2012-02-11,21.77,0.0,5.8,4.01,14.2
2012-02-12,23.49,0.0,6.18,3.98,13.14
2012-02-13,25.14,0.0,6.26,3.57,14.14
2012-02-14,25.83,0.0,6.65,3.91,16.38
2012-02-15,25.39,0.0,6.36,5.1,16.81
2012-02-16,23.92,0.0,6.4,6.4,18.2
2012-02-17,23.58,0.0,6.42,6.25,19.1
2012-02-18,23.18,0.0,6.04,6.61,17.71
2012-02-19,22.83,0.0,5.9,5.89,15.91
2012-02-20,24.55,0.0,5.98,5.33,14.55
2012-02-21,26.04,0.0,6.44,4.0,15.36
2012-02-22,26.41,0.0,6.41,4.46,14.06
2012-02-23,26.46,0.0,5.8,5.02,13.9
2012-02-24,24.99,0.0,6.41,7.22,20.82
2012-02-25,24.59,0.0,6.3,6.63,19.54
2012-02-26,24.66,0.0,6.23,5.14,18.02
2012-02-27,25.52,0.0,6.21,4.21,15.05
2012-02-28,25.02,0.0,6.66,5.01,17.27
2012-02-29,25.31,0.0,6.75,4.37,16.38
2012-03-01,26.3,0.0,6.68,2.99,15.65
2012-03-02,26.71,0.0,6.72,3.66,15.52
2012-03-03,24.23,0.0,5.89,6.23,15.22
2012-03-04,23.53,0.0,5.94,6.08,17.72
2012-03-05,22.73,0.0,6.71,5.69,14.5
2012-03-06,22.45,0.0,7.03,4.98,14.36
2012-03-07,23.34,0.0,7.05,4.68,11.5
2012-03-08,25.4,0.0,7.17,3.27,9.92
2012-03-09,28.35,0.0,6.92,3.35,10.06
2012-03-10,25.03,0.0,6.69,4.1,10.08
2012-03-11,23.5,0.0,6.27,5.07,10.91
2012-03-12,22.54,0.0,7.09,5.46,11.88
2012-03-13,22.39,0.0,7.08,6.05,15.17
2012-03-14,23.12,0.0,7.02,6.28,13.97
2012-03-15,23.99,0.0,7.03,6.62,15.4
2012-03-16,24.08,0.0,6.71,7.45,15.03
2012-03-17,23.81,0.0,6.69,6.89,13.45
2012-03-18,24.16,0.0,5.9,7.07,13.46
2012-03-19,24.27,0.0,6.41,6.98,11.37
2012-03-20,23.9,0.0,7.08,6.37,8.44
2012-03-21,23.84,0.0,6.74,6.86,7.38
2012-03-22,23.17,0.0,6.91,6.43,7.68
2012-03-23,23.12,0.0,7.03,5.86,7.45
2012-03-24,23.55,0.0,7.28,5.8,8.92
2012-03-25,23.51,0.0,7.49,4.96,8.96
2012-03-26,24.02,0.0,7.16,5.14,9.29
2012-03-27,24.75,0.0,7.35,5.98,8.14
2012-03-28,24.73,0.0,7.23,5.97,7.79
2012-03-29,25.65,0.0,7.36,5.63,10.3
2012-03-30,27.02,0.0,7.53,4.01,11.65
2012-03-31,28.35,0.0,7.75,3.89,10.87
2012-04-01,29.51,0.0,7.23,3.88,10.62
2012-04-02,30.18,0.0,7.3,3.44,10.13
2012-04-03,30.56,0.0,7.6,4.37,14.03
2012-04-04,31.53,0.0,6.6,4.65,10.68
2012-04-05,32.25,0.0,6.98,4.49,9.5
2012-04-06,32.21,0.0,7.0,6.0,9.54
2012-04-07,31.56,0.0,7.06,5.15,11.31
2012-04-08,31.44,0.0,7.25,5.32,10.33
2012-04-09,31.64,0.0,6.99,5.29,10.91
2012-04-10,31.77,0.0,7.22,6.54,13.52
2012-04-11,31.0,0.0,7.44,5.33,11.14
2012-04-12,30.5,0.0,7.7,4.05,10.23
2012-04-13,32.62,0.0,7.34,2.3,11.23
2012-04-14,31.82,0.0,6.59,2.9,17.52
2012-04-15,31.7,0.0,6.18,2.61,15.63
2012-04-16,31.65,0.0,6.62,2.9,17.64
2012-04-17,32.46,0.0,5.53,4.82,28.02
2012-04-18,31.0,0.0,7.14,4.73,7.33
2012-04-19,31.13,0.02,6.45,3.91,10.23
2012-04-20,31.24,0.0,7.22,4.92,7.94
2012-04-21,31.52,0.0,7.19,4.91,16.5
2012-04-22,32.4,0.0,7.23,4.14,11.71
2012-04-23,32.41,0.0,7.42,3.05,7.82
2012-04-24,32.95,0.0,7.37,2.5,8.65
2012-04-25,33.51,0.02,7.41,4.1,24.49
2012-04-26,34.11,0.01,7.65,2.91,24.11
2012-04-27,33.8,0.0,7.78,3.26,13.56
2012-04-28,33.94,0.0,7.94,3.5,11.07
2012-04-29,34.91,0.0,7.76,2.66,10.25
2012-04-30,34.95,0.0,7.5,2.43,10.01
2012-05-01,34.01,0.0,7.26,3.56,7.94
2012-05-02,33.71,0.0,7.49,4.0,8.22
2012-05-03,34.29,0.0,7.53,2.92,8.23
2012-05-04,35.7,0.0,7.55,1.33,9.31
2012-05-05,35.0,0.0,7.41,2.45,11.36
2012-05-06,35.61,0.0,7.46,3.3,10.42
2012-05-07,34.22,0.0,7.61,3.0,17.84
2012-05-08,34.87,0.0,7.41,1.72,23.08
2012-05-09,31.38,0.48,6.09,5.46,45.67
2012-05-10,32.75,0.94,6.23,5.22,39.44
2012-05-11,31.67,0.53,5.88,3.39,44.93
2012-05-12,30.15,0.53,4.82,3.94,45.33
2012-05-13,29.06,0.36,3.05,4.31,35.8
2012-05-14,28.99,0.86,4.65,3.9,35.62
2012-05-15,29.96,0.03,6.7,7.96,34.76
2012-05-16,32.22,0.0,7.47,4.55,21.6
2012-05-17,33.1,0.0,7.46,2.9,12.57
2012-05-18,33.65,0.0,7.88,3.88,10.42
2012-05-19,33.16,0.01,6.64,5.05,13.2
2012-05-20,33.87,0.0,6.99,3.81,25.84
2012-05-21,33.71,0.9,7.65,4.28,17.13
2012-05-22,32.99,0.0,7.98,4.82,10.01
2012-05-23,32.86,0.0,7.91,2.9,7.96
2012-05-24,35.12,0.05,7.52,1.07,7.58
2012-05-25,31.22,1.23,7.06,5.79,41.05
2012-05-26,31.17,4.41,6.97,5.17,47.06
2012-05-27,31.34,3.89,4.48,4.05,45.4
2012-05-28,31.08,1.98,7.23,3.84,45.3
2012-05-29,30.64,5.41,6.98,3.96,46.98
2012-05-30,29.97,3.03,5.22,3.49,49.53
2012-05-31,31.53,0.81,6.73,2.48,40.3
2012-06-01,33.53,0.01,7.05,3.1,29.04
2012-06-02,35.55,0.16,6.66,2.34,22.86
2012-06-03,33.98,0.29,7.21,2.76,36.04
2012-06-04,34.19,0.2,7.34,4.05,32.6
2012-06-05,34.24,0.4,6.39,2.03,25.66
2012-06-06,32.39,1.43,7.11,4.9,44.92
2012-06-07,30.76,1.33,6.85,5.41,50.23
2012-06-08,32.79,0.13,7.18,4.1,40.4
2012-06-09,33.72,0.21,7.69,4.02,28.71
2012-06-10,33.5,0.0,8.07,3.53,22.71
2012-06-11,32.66,4.26,7.35,5.09,44.59
2012-06-12,31.87,3.12,6.22,4.33,44.59
2012-06-13,32.27,0.44,7.22,1.74,39.75
2012-06-14,33.68,0.88,7.35,3.47,33.87
2012-06-15,33.79,0.58,7.71,3.05,34.35
2012-06-16,33.23,0.53,7.05,4.44,41.66
2012-06-17,32.9,0.56,6.84,4.0,39.02
2012-06-18,32.91,0.24,7.15,4.13,33.88
2012-06-19,32.75,0.02,7.37,2.74,30.62
2012-06-20,32.85,1.42,6.8,5.19,32.59
2012-06-21,32.36,0.14,7.2,5.48,41.32
2012-06-22,31.55,4.69,7.34,5.54,41.69
2012-06-23,31.32,6.73,7.46,5.23,37.66
2012-06-24,30.79,0.43,7.38,3.43,39.02
2012-06-25,29.99,3.77,5.53,5.58,47.35
2012-06-26,31.32,0.33,5.17,4.89,43.19
2012-06-27,31.79,4.65,6.83,3.65,42.58
2012-06-28,29.1,5.35,4.84,4.92,56.93
2012-06-29,28.19,2.11,5.71,4.44,60.47
2012-06-30,29.65,2.77,6.04,5.63,55.11
2012-07-01,28.9,4.92,6.64,6.62,57.21
2012-07-02,29.45,4.04,6.79,3.78,54.29
2012-07-03,29.34,5.7,4.16,4.75,53.76
2012-07-04,28.97,3.21,6.73,4.84,55.77
2012-07-05,28.54,6.49,5.2,3.84,55.21
2012-07-06,30.69,0.76,7.1,2.79,45.57
2012-07-07,30.65,4.76,6.98,4.68,49.66
2012-07-08,28.12,1.04,6.3,6.16,57.84
2012-07-09,29.63,1.4,7.16,2.85,50.51
2012-07-10,30.98,2.3,6.08,2.96,45.26
2012-07-11,31.36,3.25,7.23,4.03,46.35
2012-07-12,28.88,3.62,6.99,6.13,59.01
2012-07-13,30.59,0.9,6.76,4.69,51.82
2012-07-14,29.85,4.58,6.85,5.01,55.47
2012-07-15,28.17,5.45,4.98,3.69,60.77
2012-07-16,27.38,2.12,6.63,4.81,63.52
2012-07-17,29.03,2.32,7.26,3.52,55.69
2012-07-18,28.65,2.25,4.08,4.77,60.65
2012-07-19,29.28,3.41,6.93,4.41,56.59
2012-07-20,29.15,1.95,6.81,5.13,55.92
2012-07-21,28.73,2.66,6.27,5.7,59.2
2012-07-22,29.64,1.92,6.57,4.49,58.68
2012-07-23,30.11,1.65,6.8,5.43,55.71
2012-07-24,28.48,3.12,5.15,5.98,63.55
2012-07-25,29.15,2.51,7.15,3.68,60.35
2012-07-26,29.45,2.8,6.49,3.39,57.33
2012-07-27,29.54,3.46,7.01,3.64,56.88
2012-07-28,30.02,1.1,7.32,3.23,51.97
2012-07-29,29.87,1.72,5.96,4.0,53.55
2012-07-30,31.57,1.89,6.8,4.71,48.12
2012-07-31,29.72,1.73,6.71,6.69,55.72
2012-08-01,29.2,1.56,7.02,3.79,58.84
2012-08-02,30.26,1.38,7.13,4.38,51.99
2012-08-03,29.25,2.23,6.67,5.16,58.89
2012-08-04,28.69,2.32,6.23,3.04,60.44
2012-08-05,28.72,11.77,2.32,2.93,59.38
2012-08-06,27.88,6.49,6.78,2.98,64.54
2012-08-07,28.34,2.69,6.84,3.75,63.09
2012-08-08,27.85,2.27,7.1,5.41,64.6
2012-08-09,28.88,4.85,7.28,5.51,60.39
2012-08-10,27.96,8.27,6.12,3.07,65.42
2012-08-11,25.99,5.54,6.45,3.08,73.78
2012-08-12,26.06,8.81,6.43,3.14,72.75
2012-08-13,28.05,7.6,6.61,3.31,64.92
2012-08-14,27.99,4.01,4.77,3.78,63.64
2012-08-15,26.05,6.91,5.94,3.3,74.04
2012-08-16,27.86,2.94,7.03,3.19,63.08
2012-08-17,28.87,1.02,7.32,4.4,56.87
2012-08-18,27.61,2.82,6.53,4.07,62.67
2012-08-19,26.59,8.62,7.11,3.25,69.63
2012-08-20,27.49,12.97,6.66,3.42,66.54
2012-08-21,26.56,5.34,6.31,4.04,71.61
2012-08-22,26.03,8.97,6.92,3.36,75.34
2012-08-23,26.04,6.27,6.91,2.62,71.96
2012-08-24,27.82,1.07,6.65,1.52,59.99
2012-08-25,28.08,1.78,6.43,3.44,60.85
2012-08-26,28.71,0.81,7.07,3.45,60.0
2012-08-27,28.56,0.96,7.29,5.08,60.92
2012-08-28,28.23,0.93,4.6,3.54,62.56
2012-08-29,28.36,2.99,6.46,3.07,60.68
2012-08-30,27.28,8.84,4.65,3.32,66.32
2012-08-31,26.86,9.7,7.15,4.23,68.68
2012-09-01,27.5,5.1,6.93,3.69,65.79
2012-09-02,27.52,7.33,6.86,3.21,67.05
2012-09-03,26.24,4.75,5.48,3.08,72.1
2012-09-04,27.03,1.6,6.93,2.86,66.6
2012-09-05,27.62,2.09,7.22,2.85,63.85
2012-09-06,28.37,3.36,6.72,2.98,61.91
2012-09-07,29.09,2.68,7.03,2.85,53.65
2012-09-08,28.52,0.01,6.88,2.77,49.4
2012-09-09,27.98,0.67,7.03,3.52,60.87
2012-09-10,28.99,0.57,7.25,3.12,57.16
2012-09-11,28.84,0.41,7.12,3.62,59.61
2012-09-12,29.14,0.84,6.23,2.83,57.82
2012-09-13,28.97,0.48,6.77,2.94,55.28
2012-09-14,28.36,0.75,6.8,3.05,56.4
2012-09-15,28.64,2.31,6.83,3.09,56.52
2012-09-16,28.07,2.56,6.71,3.41,63.29
2012-09-17,27.5,2.05,4.46,3.59,66.93
2012-09-18,27.63,1.61,6.77,2.78,61.61
2012-09-19,27.69,1.13,5.32,2.95,61.87
2012-09-20,29.12,0.74,6.85,3.08,56.05
2012-09-21,29.07,2.65,5.8,2.77,57.63
2012-09-22,29.24,0.28,6.91,2.96,44.24
2012-09-23,29.1,3.35,6.48,2.3,53.44
2012-09-24,28.99,2.76,6.63,2.59,41.33
2012-09-25,28.28,1.28,6.63,3.43,53.8
2012-09-26,29.65,1.82,5.87,2.66,50.79
2012-09-27,29.23,0.74,6.46,2.82,48.33
2012-09-28,28.87,0.0,6.99,2.9,43.27
2012-09-29,29.4,0.0,6.5,3.08,37.34
2012-09-30,28.91,0.0,6.77,3.34,56.78
2012-10-01,29.54,0.0,6.14,2.46,50.54
2012-10-02,29.61,0.0,6.51,2.42,36.71
2012-10-03,28.72,0.0,6.8,3.14,25.61
2012-10-04,28.63,0.11,6.6,3.57,26.45
2012-10-05,28.04,0.0,6.56,4.66,26.64
2012-10-06,28.43,0.59,6.14,5.11,34.86
2012-10-07,28.6,0.05,4.74,2.63,55.02
2012-10-08,29.96,0.15,5.75,3.47,34.92
2012-10-09,28.21,0.0,6.68,5.33,26.01
2012-10-10,27.56,0.0,6.69,4.07,25.31
2012-10-11,27.22,0.0,6.72,3.27,20.68
2012-10-12,27.89,0.0,6.66,2.62,19.46
2012-10-13,28.77,0.0,6.23,3.03,29.85
2012-10-14,28.89,0.0,6.49,2.59,29.9
2012-10-15,27.82,0.0,6.56,3.24,22.2
2012-10-16,28.14,0.0,6.73,3.25,21.4
2012-10-17,28.48,0.0,6.27,4.21,24.58
2012-10-18,29.58,0.0,6.17,2.42,30.6
2012-10-19,28.51,0.0,6.27,2.75,40.9
2012-10-20,27.46,0.0,5.98,3.33,21.86
2012-10-21,27.12,0.0,6.03,3.71,22.88
2012-10-22,27.04,0.0,5.74,4.16,23.54
2012-10-23,27.07,0.0,5.89,4.32,24.79
2012-10-24,27.18,0.01,6.24,3.87,26.21
2012-10-25,28.04,0.0,6.23,3.34,29.18
2012-10-26,28.31,0.0,6.11,3.42,26.18
2012-10-27,28.3,0.0,5.92,3.93,28.4
2012-10-28,27.79,0.0,6.31,4.37,23.64
